image_id,iteration,caption,similarity_to_original,similarity_to_previous,bert_f1,jaccard,length_ratio,vision_embedding_norm,log_prob_original_caption,converged,convergence_iteration,attractor_type,error
2,1,The image features a large brown bear sitting on a grassy field. The bear appears to be relaxed and enjoying the outdoors. The grassy area surrounding the bear provides a natural setting for the scene.,1.0,1.0,1.0,1.0,1.0,21.27198600769043,,False,-1,none,
2,2,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, occupying a significant portion of the image. The grassy field extends to the edges of the image, creating a serene and natural setting.",0.9379856586456299,0.9379856586456299,0.9430822730064392,0.40540540540540543,1.2537313432835822,23.6112003326416,-15.452638626098633,False,-1,none,
2,3,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, with its body facing the camera. The bear appears to be relaxed and enjoying the open space.

The grassy field extends across the entire image, providing a natural habitat for the bear. The bear's presence in the field suggests that it might be a part of a larger wildlife reserve or a protected area.",0.9390596151351929,0.9269697666168213,0.9344471096992493,0.37037037037037035,2.074626865671642,23.416015625,-15.330133438110352,False,-1,none,
2,4,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, with its body facing the camera. The bear appears to be relaxed and enjoying the open space. The grassy field extends to the edges of the image, creating a serene and natural setting.",0.9415616989135742,0.939979076385498,0.9515032768249512,0.4634146341463415,1.4875621890547264,22.275596618652344,-15.276603698730469,False,-1,none,
2,5,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, with its head turned to the left. The grassy field extends across the entire image, providing a natural habitat for the bear. The bear appears to be relaxed and enjoying the open space.",0.9518583416938782,0.9551426768302917,0.9504124522209167,0.4523809523809524,1.4975124378109452,23.540143966674805,-15.50652027130127,True,3,fixed_point,
2,6,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, occupying a significant portion of the image. The grassy field extends to the edges of the image, creating a natural and serene environment for the bear.",0.9386008977890015,0.9613744616508484,0.9440220594406128,0.39473684210526316,1.3383084577114428,22.231548309326172,-15.450948715209961,True,4,fixed_point,
2,7,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, occupying a significant portion of the image. The grassy field extends to the edges of the image, creating a natural and serene environment for the bear.

In the background, there are several birds scattered throughout the scene, adding a sense of liveliness to the image. The birds are positioned at various distances from the bear, with some closer to the foreground and others further away.",0.882225751876831,0.9548954963684082,0.9178707003593445,0.2542372881355932,2.5323383084577116,25.93885040283203,-14.98039722442627,False,-1,none,
2,8,"The image features a large brown bear sitting in a grassy field. The bear is positioned in the center of the scene, occupying a significant portion of the image. The bear appears to be looking at the viewer, possibly observing the birds flying around it.

There are several birds scattered throughout the scene, with some flying close to the bear and others further away. The birds are of various sizes and can be seen in different positions, adding a sense of liveliness to the image.",0.8446853160858154,0.9329357147216797,0.9155330657958984,0.24193548387096775,2.4129353233830844,23.911283493041992,-15.330244064331055,False,-1,none,
2,9,"The image features a large brown bear sitting in a grassy field, surrounded by a flock of birds. The birds are scattered throughout the scene, with some flying close to the bear and others further away. The bear appears to be looking at the birds, possibly observing their movements or simply enjoying their presence. The scene captures the beauty of nature and the interaction between the bear and the birds.",0.8298850059509277,0.9585015177726746,0.9245108962059021,0.2909090909090909,2.0348258706467663,23.817441940307617,-15.311066627502441,False,-1,none,
2,10,"The image features a large brown bear sitting in a grassy field, surrounded by a flock of birds. The birds are scattered throughout the scene, with some flying close to the bear and others positioned further away. The bear appears to be relaxed and enjoying the company of the birds. The scene captures the beauty of nature and the harmony between the bear and the birds.",0.8734040856361389,0.9721671342849731,0.9316577315330505,0.3541666666666667,1.845771144278607,22.15186882019043,-15.09487247467041,True,8,fixed_point,
3,1,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is covered with a blue comforter, and there is a mirror on the left side of the room. A window is present in the room, allowing natural light to enter.

The room is filled with various books, some of which are placed on the bed, while others are scattered throughout the space. There are also a few potted plants in the room, adding a touch of greenery to the environment. A chair can be seen near the bed, and a vase is placed on a surface in the room.",1.0,1.0,1.0,1.0,1.0,17.831127166748047,,False,-1,none,
3,2,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is covered with a blue blanket, and there are several books scattered around the room, indicating a love for reading. 

In addition to the bed, there is a potted plant placed near the left side of the room, adding a touch of greenery to the space. A chair can be seen in the room, positioned near the right side of the bed. The room also has a window, allowing natural light to enter the space.",0.951374351978302,0.951374351978302,0.9482889771461487,0.6,0.8923357664233577,16.98615264892578,-13.176610946655273,False,-1,none,
3,3,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is covered with a blue blanket, and there are several potted plants surrounding it, adding a touch of greenery to the space. 

In addition to the bed, there is a chair located near the left side of the room, and a book can be seen placed on the bed. The room also contains a dining table, which is positioned towards the right side of the room. A clock is mounted on the wall, and a vase is placed on the left side of the room, adding to the overall decoration of the space.",0.9234844446182251,0.9225637912750244,0.9415372610092163,0.5131578947368421,1.0383211678832116,17.515655517578125,-13.427084922790527,False,-1,none,
3,4,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is covered with a blue blanket, and there are several potted plants placed around the room, adding a touch of greenery to the space. 

In addition to the bed, there are two chairs in the room, one on the left side and the other on the right side. A book can be seen on the right side of the bed, possibly for reading before sleeping. The room also has a window, allowing natural light to enter and brighten the space.",0.9452981948852539,0.9260429739952087,0.940048336982727,0.5333333333333333,0.9343065693430657,16.85593605041504,-13.243971824645996,False,-1,none,
3,5,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is adorned with a blue comforter, and there are several potted plants placed around the room, adding a touch of greenery to the space. 

In addition to the bed, there is a chair located near the left side of the room, and a dining table can be seen in the background. A few books are scattered around the room, indicating a reading area. A vase is also present, adding to the room's decor. The overall atmosphere of the bedroom is inviting and comfortable.",0.9469682574272156,0.9321038126945496,0.9409651756286621,0.5466666666666666,1.0054744525547445,17.25860023498535,-13.062170028686523,False,-1,none,
3,6,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is adorned with a blue comforter, and there are several potted plants placed around the room, adding a touch of greenery to the space.

In addition to the bed, there is a chair located near the left side of the room, and a couch can be found on the right side. A few vases are also present in the room, with one placed near the left side of the bed and another on the right side. A bottle is visible on the right side of the room, and a clock hangs on the wall above the bed.",0.9263346195220947,0.9442504048347473,0.9420318603515625,0.5066666666666667,1.0401459854014599,17.585037231445312,-13.257004737854004,False,-1,none,
3,7,"The image features a large bedroom with a neatly made bed. The bed is positioned in the center of the room, and it is adorned with a blue comforter. The room is well-lit, with a lamp on the left side of the bed and another one on the right side. 

There are two potted plants in the room, one located on the left side and the other on the right side. A chair can be seen in the background, and a vase is placed on the left side of the bed. The room appears to be a cozy and inviting space.",0.9119013547897339,0.9249647259712219,0.9297231435775757,0.4266666666666667,0.8923357664233577,19.582178115844727,-13.032709121704102,False,-1,none,
3,8,"The image features a large bedroom with a neatly made bed at the center. The bed is covered with a blue comforter, and there are two pillows on it. The room is well-lit, with sunlight streaming in through the windows.

In addition to the bed, there are several potted plants placed throughout the room, adding a touch of greenery to the space. A vase can be seen on a surface, and a bottle is located near the edge of the room. The overall atmosphere of the room is cozy and inviting.",0.9352068901062012,0.9396337866783142,0.9413586854934692,0.46153846153846156,0.8832116788321168,18.358501434326172,-12.95096206665039,False,-1,none,
3,9,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is adorned with a blue comforter and a white blanket, creating a warm and inviting atmosphere. The room is filled with various potted plants, which are placed around the bed and throughout the space. Some of the plants are placed on the floor, while others are positioned on the windowsill.

In addition to the plants, there are several books scattered around the room, indicating a reading area or a place for relaxation. A chair is also present in the room, providing a comfortable seating option. The overall scene is a pleasant and serene environment, perfect for rest and relaxation.",0.9140831828117371,0.8866170644760132,0.9326676726341248,0.4431818181818182,1.2463503649635037,17.465909957885742,-13.354249000549316,False,-1,none,
3,10,"The image features a cozy bedroom with a large bed situated in the center of the room. The bed is adorned with a blue comforter, and it is surrounded by numerous potted plants, creating a lush and green atmosphere. The plants are placed on various surfaces, including the floor and the bed itself.

In addition to the bed, there is a bench located near the left side of the room, and a chair can be found on the right side. A few books are scattered around the room, adding to the lived-in feel of the space. A vase is also present, placed near the left side of the room.",0.9330635666847229,0.9351298213005066,0.9383586049079895,0.5063291139240507,1.0419708029197081,16.742919921875,-13.422268867492676,False,-1,none,
4,1,"The image features a stop sign with the word ""dolls"" written on it, located at an intersection. The stop sign is positioned on a pole, and there is a truck parked nearby. The scene also includes a few cars and a bus, with one car parked closer to the left side of the image and another car further back on the right side. The bus is situated in the middle of the scene, closer to the center.",1.0,1.0,1.0,1.0,1.0,18.068967819213867,,False,-1,none,
4,2,"The image is a cartoon-like depiction of a busy city street with various vehicles and pedestrians. A stop sign is prominently displayed on the side of the road, and a bus is driving down the street, surrounded by cars and trucks. 

There are several people walking along the sidewalk, with some carrying backpacks. A dog can also be seen on the sidewalk, possibly accompanying one of the pedestrians. The scene captures the hustle and bustle of city life, with people going about their daily routines.",0.6582550406455994,0.6582550406455994,0.883458137512207,0.19767441860465115,1.2813299232736572,18.287437438964844,-13.686222076416016,False,-1,none,
4,3,"The image depicts a busy city street filled with various vehicles and pedestrians. A yellow school bus is driving down the street, surrounded by numerous cars and trucks. The street is bustling with people, some of whom are carrying backpacks and handbags.

There are at least 14 people visible in the scene, with some walking near the bus and others scattered throughout the street. The vehicles include a mix of cars, trucks, and a motorcycle, with at least 11 cars and 3 trucks visible in the image. The scene captures the hustle and bustle of a typical day in a city.",0.5795343518257141,0.7434574961662292,0.8763836622238159,0.14942528735632185,1.4603580562659846,16.361913681030273,-14.172737121582031,False,-1,none,
4,4,"The image depicts a busy city street filled with numerous yellow school buses and cars. The buses are scattered throughout the scene, with some positioned closer to the foreground and others further back. The cars are also present, with some parked along the street and others driving through the bustling area.

A large crowd of people can be seen walking on the sidewalks, going about their daily activities. Some individuals are carrying handbags, while others have backpacks. The overall atmosphere of the scene is lively and bustling, reflecting the hustle and bustle of a typical city street.",0.5509509444236755,0.9050940871238708,0.8822729587554932,0.18478260869565216,1.5294117647058822,16.536762237548828,-14.138422966003418,False,-1,none,
4,5,"The image is a colorful and detailed painting of a busy city street filled with numerous yellow school buses. The buses are driving down the street, creating a sense of a bustling urban environment.

There are numerous people walking along the street, with some of them carrying handbags. The pedestrians are scattered throughout the scene, with some closer to the foreground and others further back. The overall atmosphere of the painting is lively and energetic, capturing the essence of a bustling city street.",0.5848363637924194,0.8733364343643188,0.8821937441825867,0.15853658536585366,1.3120204603580563,17.718242645263672,-14.034728050231934,False,-1,none,
4,6,"The image depicts a bustling city street filled with numerous yellow school buses and people. The buses are parked along the street, and some are driving through the crowded area. The people are walking around, with some carrying handbags and backpacks.

There are at least 14 people visible in the scene, with some walking closer to the buses and others further away. The buses are scattered throughout the street, with some positioned closer to the foreground and others further back. The scene captures the hustle and bustle of a busy urban environment.",0.573961615562439,0.8659853935241699,0.8879330158233643,0.19753086419753085,1.421994884910486,17.261531829833984,-13.86246395111084,False,-1,none,
4,7,"The image is a vibrant and detailed illustration of a busy city street filled with people and yellow school buses. The street is bustling with activity, as numerous people are walking and interacting with one another. Some of the individuals are carrying backpacks, and a few are wearing ties.

There are numerous yellow school buses scattered throughout the scene, with some positioned closer to the foreground and others further back. The buses are of various sizes, and they are all contributing to the lively atmosphere of the city street.",0.48501184582710266,0.8923267722129822,0.884510338306427,0.2125,1.3887468030690537,17.691349029541016,-14.038440704345703,False,-1,none,
4,8,"The image depicts a bustling city street filled with a large crowd of people walking and standing around. The crowd is dispersed throughout the scene, with some individuals closer to the foreground and others further back.

There are numerous yellow school buses parked along the street, with some positioned closer to the foreground and others further away. The buses are scattered throughout the scene, creating a sense of a busy urban environment.

In addition to the buses, there are a few handbags visible in the scene, likely belonging to some of the people in the crowd. The overall atmosphere of the image is lively and energetic, capturing the essence of a bustling city street.",0.5781702995300293,0.8898393511772156,0.8803660273551941,0.19767441860465115,1.7570332480818414,17.39491081237793,-13.958293914794922,False,-1,none,
4,9,"The image is a cartoon depiction of a busy city street filled with numerous yellow school buses. The buses are scattered throughout the scene, with some positioned closer to the foreground and others further back.

A large crowd of people can be seen walking on the street, with some individuals carrying backpacks. The people are spread out across the scene, with some closer to the foreground and others further back. The overall atmosphere of the image is bustling and lively, capturing the essence of a busy urban environment.",0.5947960615158081,0.8885114192962646,0.8849230408668518,0.17073170731707318,1.3554987212276215,17.450252532958984,-13.960670471191406,False,-1,none,
4,10,"The image is a colorful, hand-drawn cartoon depicting a busy city street filled with numerous yellow school buses. The buses are scattered throughout the scene, with some positioned closer to the foreground and others further back.

A large crowd of people can be seen walking down the street, with some individuals carrying backpacks. The people are spread out across the scene, with some closer to the foreground and others further back. The overall atmosphere of the image is lively and bustling, capturing the essence of a busy urban environment.",0.5685369968414307,0.9844658970832825,0.8836583495140076,0.1511627906976744,1.4066496163682864,17.49938201904297,-13.577563285827637,False,-1,none,
5,1,"The image features a group of teddy bears sitting on a bed. There are five teddy bears in total, with some of them positioned closer to the foreground and others further back. The teddy bears are arranged in a way that they appear to be interacting with each other, creating a sense of companionship. The scene is warm and inviting, showcasing the comforting presence of these stuffed animals.",1.0,1.0,1.0,1.0,1.0,21.005388259887695,,False,-1,none,
5,2,"The image features a cozy bedroom scene with a large group of teddy bears gathered on a bed. There are at least 13 teddy bears of various sizes and colors, creating a warm and inviting atmosphere. Some of the teddy bears are sitting on the bed, while others are standing or lying down. The bed is positioned in the center of the room, and the teddy bears are spread out across the bed, filling the space with their presence.",0.9053418040275574,0.9053418040275574,0.9223560690879822,0.3424657534246575,1.078880407124682,18.958383560180664,-14.100240707397461,False,-1,none,
5,3,"The image features a cozy bedroom with a large bed as the focal point. The bed is covered with numerous brown teddy bears, creating a warm and inviting atmosphere. The teddy bears are of various sizes and are spread out across the bed, filling the space with their cuddly presence.

In addition to the teddy bears, there are a few other items in the room. A clock is visible on the wall, and a bottle can be seen placed near the bed. The overall scene is a delightful and comforting representation of a child's bedroom.",0.82469642162323,0.8674835562705994,0.8991203904151917,0.2823529411764706,1.3206106870229009,17.273283004760742,-14.085197448730469,False,-1,none,
5,4,"The image features a cozy bedroom with a large bed in the center. The bed is covered with a white comforter, and it is surrounded by numerous teddy bears of various sizes. Some of the teddy bears are placed on the bed, while others are scattered around the room.

In addition to the teddy bears, there are a few clocks in the room, one on the left side and another on the right side. A chair can be seen in the background, and a clock is also visible on the wall. The room appears to be a comfortable and inviting space for relaxation and rest.",0.739264965057373,0.8843187689781189,0.891731321811676,0.2247191011235955,1.3842239185750635,18.006664276123047,-14.058399200439453,False,-1,none,
5,5,"The image features a cozy bedroom with a large bed taking up most of the space. The bed is covered with a white comforter, and it is surrounded by numerous teddy bears of various sizes. Some of the teddy bears are placed on the bed, while others are scattered around the room.

In addition to the teddy bears, there are a few other items in the room. A clock is visible on the wall, and a cup can be seen on a surface. The overall atmosphere of the room is warm and inviting, with the teddy bears adding a touch of playfulness and comfort.",0.8045632839202881,0.9555516839027405,0.8958947658538818,0.2558139534883721,1.3715012722646311,17.608789443969727,-14.271141052246094,False,-1,none,
5,6,"The image features a cozy bedroom with a large bed covered in white sheets. The bed is surrounded by numerous teddy bears, creating a warm and inviting atmosphere. The teddy bears are of various sizes and are scattered all over the bed, with some placed on the sheets and others on the floor.

In addition to the teddy bears, there are a few books scattered around the room, possibly indicating a reading or relaxation area. A clock is also visible on the wall, providing a sense of time in the room. The overall scene is a delightful and comforting space for rest and relaxation.",0.7997224926948547,0.9588946104049683,0.901908814907074,0.2727272727272727,1.4758269720101782,18.307640075683594,-14.125591278076172,False,-1,none,
5,7,"The image features a cozy bedroom with a large bed in the center. The bed is covered with numerous brown teddy bears, creating a warm and inviting atmosphere. The teddy bears are scattered all over the bed, with some placed closer to the top, middle, and bottom of the bed.

In addition to the bed, there is a bookshelf filled with various books, adding to the room's charm and comfort. The room also has a window, allowing natural light to enter and brighten the space.",0.7924602031707764,0.9135081768035889,0.8986913561820984,0.24096385542168675,1.1959287531806615,17.01053237915039,-14.234682083129883,False,-1,none,
5,8,"The image features a cozy bedroom with a large bed taking up a significant portion of the space. The bed is covered with numerous brown teddy bears, creating a warm and inviting atmosphere. The teddy bears are scattered all over the bed, with some placed closer to the head, while others are situated near the foot.

In addition to the teddy bears, there are several books scattered around the room, with some placed on the bed and others on the floor. A potted plant can be seen in the room, adding a touch of greenery to the space. A chair is also present in the room, providing a comfortable seating option.",0.7918380498886108,0.9475783109664917,0.8980180621147156,0.25555555555555554,1.5521628498727735,17.592693328857422,-14.06783676147461,False,-1,none,
5,9,"The image features a bedroom with a large bed in the center, surrounded by numerous teddy bears. The teddy bears are of various sizes and are scattered all over the bed, creating a cozy and playful atmosphere. 

In addition to the teddy bears, there are several books placed around the room, with some on the bed and others on the floor. A chair can be seen in the background, and a clock is mounted on the wall. The room appears to be a comfortable and inviting space for relaxation and playtime.",0.8082585334777832,0.899874210357666,0.9029062390327454,0.25301204819277107,1.2646310432569974,18.57807731628418,-13.866318702697754,False,-1,none,
5,10,"The image depicts a cozy bedroom filled with numerous teddy bears. The room is furnished with a bed, a chair, and a bookshelf. The teddy bears are scattered throughout the room, with some sitting on the bed, others on the floor, and a few on the chair. The bookshelf is filled with various books, adding to the room's warm and inviting atmosphere. The sunlight streaming through the window brightens the space, creating a pleasant and comfortable environment.",0.7870181202888489,0.8949568271636963,0.9011072516441345,0.23684210526315788,1.16793893129771,16.862171173095703,-13.73622989654541,False,-1,none,
6,1,"The image features a woman wearing a red jacket and skiing down a snow-covered slope. She is holding ski poles in her hands, maintaining her balance and control as she glides down the hill. The woman appears to be enjoying her time on the slopes, surrounded by the beautiful winter landscape.",1.0,1.0,1.0,1.0,1.0,22.69327735900879,,False,-1,none,
6,2,"The image features a woman wearing a red jacket and skiing down a snow-covered slope. She is skiing with a smile on her face, enjoying the winter sport. The woman is the main focus of the scene, and her skis are clearly visible as she glides down the hill.

In the background, there is a beautiful mountain range, adding to the picturesque winter landscape. The scene captures the essence of outdoor winter activities and the excitement of skiing.",0.8945741057395935,0.8945741057395935,0.9302836060523987,0.42857142857142855,1.5308219178082192,22.552146911621094,-15.000272750854492,False,-1,none,
6,3,"The image features a woman wearing a red jacket and skiing down a snow-covered slope. She is skiing with a smile on her face, enjoying the thrill of the activity. The woman is equipped with skis, which are visible beneath her as she glides down the hill.

In the background, there are mountains visible, adding to the picturesque winter scene. The woman appears to be the main focus of the image, capturing the essence of skiing and the beauty of the snowy landscape.",0.8865545988082886,0.9780074954032898,0.9350290298461914,0.4375,1.5993150684931507,23.824668884277344,-15.08094596862793,False,-1,none,
6,4,"The image features a woman wearing a red jacket and ski gear, standing on a snow-covered slope. She is holding her ski poles and appears to be enjoying her time on the mountain. The woman is smiling, possibly posing for a picture.

The scene is set against a beautiful mountain backdrop, with the woman being the main focus of the image. The snow-covered slope and the woman's ski gear create a sense of adventure and excitement.",0.8638272881507874,0.9208393096923828,0.929472804069519,0.4032258064516129,1.4691780821917808,21.88649559020996,-14.89658260345459,False,-1,none,
6,5,"The image features a woman standing on a snow-covered slope, wearing skis and holding her arms up in the air. She appears to be enjoying her time on the mountain. The woman is the main focus of the scene, and her skis are clearly visible beneath her.

In the background, there is a beautiful view of a lake, adding to the picturesque setting. The scene captures the essence of winter sports and outdoor adventures.",0.7848924994468689,0.8642193675041199,0.915532648563385,0.3484848484848485,1.417808219178082,21.87395477294922,-14.384825706481934,False,-1,none,
6,6,"The image features a woman wearing a bright orange jacket, standing on skis and posing for a picture on a snowy mountain. She is smiling and appears to be enjoying her time on the slopes. The woman is the main focus of the scene, with her skis visible beneath her.

In the background, there are a few other people scattered around the mountain, possibly skiing or taking in the beautiful winter scenery. The overall atmosphere of the image is one of excitement and enjoyment of the outdoor winter activities.",0.7490914463996887,0.863969624042511,0.9139758348464966,0.2894736842105263,1.7397260273972603,21.443096160888672,-14.712388038635254,False,-1,none,
6,7,"The image features a woman wearing an orange jacket and skiing down a snow-covered slope. She is smiling and appears to be enjoying her time on the mountain. The woman is equipped with skis, which are visible beneath her as she glides down the hill.

In the background, there are mountains that provide a beautiful and serene backdrop for the skiing adventure. The woman's skiing gear and her presence on the slope create a sense of excitement and adventure.",0.8216124773025513,0.9148929119110107,0.9364855289459229,0.40298507462686567,1.5684931506849316,22.348642349243164,-14.726000785827637,False,-1,none,
6,8,"The image features a woman wearing an orange jacket and ski gear, skiing down a snow-covered slope. She is smiling and appears to be enjoying her time on the mountain. The woman is equipped with skis, which are visible on the snow beneath her.

In the background, there are mountains that provide a beautiful and serene backdrop for the skiing experience. The scene captures the essence of winter sports and outdoor adventures.",0.8034561276435852,0.9610316157341003,0.9262205958366394,0.38235294117647056,1.4623287671232876,24.74061393737793,-14.829912185668945,False,-1,none,
6,9,"The image captures a woman skiing down a snow-covered slope, wearing an orange jacket and goggles. She is skillfully navigating the mountain, making her way through the snow. The woman is the main focus of the scene, and her skis are clearly visible as she descends the slope. The image showcases the excitement and thrill of skiing in a beautiful winter landscape.",0.8020484447479248,0.9344322085380554,0.931217610836029,0.3225806451612903,1.25,23.443988800048828,-14.695228576660156,False,-1,none,
6,10,"The image features a woman wearing an orange ski suit, skiing down a snow-covered slope. She is smiling and appears to be enjoying her time on the mountain. The woman is equipped with skis, which are visible as she descends the slope.

In the background, there are trees and mountains, adding to the picturesque winter scene. The woman's skiing equipment, including her skis and poles, are clearly visible as she glides down the slope.",0.7874983549118042,0.9254187345504761,0.9344866275787354,0.42857142857142855,1.4897260273972603,23.36956024169922,-14.862870216369629,True,8,fixed_point,
7,1,"The image depicts a small kitchen with a white refrigerator on the right side and a white stove on the left side. The kitchen is equipped with wooden cabinets and a microwave above the stove. There is also a sink in the kitchen area.

In addition to the main appliances, there are a few other items in the kitchen. A bottle can be seen on the countertop, and a cup is placed nearby. A bowl is also present in the scene, likely used for food preparation or serving.",1.0,1.0,0.9999999403953552,1.0,1.0,18.90959358215332,,False,-1,none,
7,2,"The image depicts a clean and well-organized kitchen with white countertops and wooden cabinets. The kitchen is equipped with a refrigerator, a sink, and an oven. There is a microwave placed above the oven, and a toaster can be seen on the countertop.

Various items are scattered throughout the kitchen, including a bowl, a cup, a bottle, and a spoon. A chair is also present in the room, positioned near the left side of the kitchen. The overall atmosphere of the kitchen is tidy and inviting.",0.8968312740325928,0.8968312740325928,0.9234954714775085,0.4520547945205479,1.0668103448275863,17.61564064025879,-13.208151817321777,False,-1,none,
7,3,"The image depicts a small, well-organized kitchen with white appliances and wooden cabinets. The kitchen features a refrigerator on the left side, a sink in the middle, and an oven on the right side. There is also a microwave placed above the oven.

Various kitchen items can be seen throughout the space, including multiple bowls, cups, and bottles. A potted plant is situated near the window, adding a touch of greenery to the room. A vase is also present, placed on a surface in the kitchen.",0.9016308784484863,0.871626615524292,0.9211947321891785,0.3974358974358974,1.0646551724137931,17.6887149810791,-13.1570463180542,False,-1,none,
